Time,Ethical_Compliance,Legal_Compliance,Land_Usage_Compliance,International_Law_Compliance,Overall_Compliance_Score,Project_Maturity_Level,Investment_Level,Safety_Score
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0101010101010102,0.01,0.01,0.02,0.015,0.01375,0.0006875000000000001,0.05,99.999979375
2.0202020202020203,0.02,0.02,0.04,0.03,0.0275,0.004562500000000001,0.1,99.999863125
3.0303030303030303,0.03,0.03,0.06,0.045,0.041249999999999995,0.011625000000000002,0.15000000000000002,99.99965125
4.040404040404041,0.04,0.04,0.08,0.06,0.055,0.021875000000000006,0.2,99.99934375
5.050505050505051,0.05,0.05,0.1,0.075,0.06875,0.03531250000000001,0.25,99.998940625
6.0606060606060606,0.060000000000000005,0.060000000000000005,0.12000000000000001,0.09,0.0825,0.05193750000000001,0.3,99.998441875
7.070707070707071,0.07,0.07,0.14,0.105,0.09625,0.07175000000000001,0.35,99.9978475
8.080808080808081,0.08,0.08,0.16,0.12,0.11,0.09475000000000001,0.39999999999999997,99.9971575
9.090909090909092,0.09,0.09,0.18,0.135,0.12375,0.12093750000000002,0.44999999999999996,99.996371875
10.101010101010102,0.09999999999999999,0.09999999999999999,0.19999999999999998,0.15000000000000002,0.1375,0.15031250000000002,0.49999999999999994,99.995490625
11.111111111111112,0.10999999999999999,0.10999999999999999,0.21999999999999997,0.16500000000000004,0.15125,0.182875,0.5499999999999999,99.99451375
12.121212121212121,0.11999999999999998,0.11999999999999998,0.23999999999999996,0.18000000000000005,0.16499999999999998,0.218625,0.6,99.99344125
13.131313131313131,0.12999999999999998,0.12999999999999998,0.25999999999999995,0.19500000000000006,0.17875,0.2575625,0.65,99.992273125
14.141414141414142,0.13999999999999999,0.13999999999999999,0.27999999999999997,0.21000000000000008,0.1925,0.2996875,0.7000000000000001,99.991009375
15.151515151515152,0.15,0.15,0.3,0.2250000000000001,0.20625000000000002,0.345,0.7500000000000001,99.98965
16.161616161616163,0.16,0.16,0.32,0.2400000000000001,0.22000000000000003,0.39349999999999996,0.8000000000000002,99.988195
17.171717171717173,0.17,0.17,0.34,0.2550000000000001,0.23375000000000004,0.44518749999999996,0.8500000000000002,99.986644375
18.181818181818183,0.18000000000000002,0.18000000000000002,0.36000000000000004,0.27000000000000013,0.24750000000000005,0.5000625,0.9000000000000002,99.984998125
19.191919191919194,0.19000000000000003,0.19000000000000003,0.38000000000000006,0.28500000000000014,0.2612500000000001,0.558125,0.9500000000000003,99.98325625
20.202020202020204,0.20000000000000004,0.20000000000000004,0.4000000000000001,0.30000000000000016,0.2750000000000001,0.619375,1.0000000000000002,99.98141875
21.212121212121215,0.21000000000000005,0.21000000000000005,0.4200000000000001,0.31500000000000017,0.28875000000000006,0.6838125,1.0500000000000003,99.979485625
22.222222222222225,0.22000000000000006,0.22000000000000006,0.4400000000000001,0.3300000000000002,0.3025000000000001,0.7514375000000001,1.1000000000000003,99.977456875
23.232323232323235,0.23000000000000007,0.23000000000000007,0.46000000000000013,0.3450000000000002,0.31625000000000014,0.8222500000000001,1.1500000000000004,99.9753325
24.242424242424242,0.24000000000000007,0.24000000000000007,0.48000000000000015,0.3600000000000002,0.3300000000000001,0.8962500000000001,1.2000000000000004,99.9731125
25.252525252525253,0.25000000000000006,0.25000000000000006,0.5000000000000001,0.3750000000000002,0.3437500000000001,0.9734375000000002,1.2500000000000004,99.970796875
26.262626262626263,0.26000000000000006,0.26000000000000006,0.5200000000000001,0.39000000000000024,0.35750000000000015,1.0538125000000003,1.3000000000000005,99.968385625
27.272727272727273,0.2700000000000001,0.2700000000000001,0.5400000000000001,0.40500000000000025,0.37125000000000014,1.1373750000000002,1.3500000000000005,99.96587875
28.282828282828284,0.2800000000000001,0.2800000000000001,0.5600000000000002,0.42000000000000026,0.3850000000000001,1.2241250000000004,1.4000000000000006,99.96327625
29.292929292929294,0.2900000000000001,0.2900000000000001,0.5800000000000002,0.4350000000000003,0.39875000000000016,1.3140625000000004,1.4500000000000006,99.960578125
30.303030303030305,0.3000000000000001,0.3000000000000001,0.6000000000000002,0.4500000000000003,0.4125000000000002,1.4071875000000005,1.5000000000000007,99.957784375
31.313131313131315,0.3100000000000001,0.3100000000000001,0.6200000000000002,0.4650000000000003,0.4262500000000002,1.5035000000000005,1.5500000000000007,99.954895
32.323232323232325,0.3200000000000001,0.3200000000000001,0.6400000000000002,0.4800000000000003,0.44000000000000017,1.6030000000000006,1.6000000000000008,99.95191
33.333333333333336,0.3300000000000001,0.3300000000000001,0.6600000000000003,0.49500000000000033,0.4537500000000002,1.7056875000000007,1.6500000000000008,99.948829375
34.343434343434346,0.34000000000000014,0.34000000000000014,0.6800000000000003,0.5100000000000003,0.46750000000000025,1.8115625000000006,1.7000000000000008,99.945653125
35.35353535353536,0.35000000000000014,0.35000000000000014,0.7000000000000003,0.5250000000000004,0.48125000000000023,1.9206250000000007,1.7500000000000009,99.94238125
36.36363636363637,0.36000000000000015,0.36000000000000015,0.7200000000000003,0.5400000000000004,0.4950000000000002,2.0328750000000007,1.800000000000001,99.93901375
37.37373737373738,0.37000000000000016,0.37000000000000016,0.7400000000000003,0.5550000000000004,0.5087500000000003,2.1483125000000007,1.850000000000001,99.935550625
38.38383838383839,0.38000000000000017,0.38000000000000017,0.7600000000000003,0.5700000000000004,0.5225000000000003,2.266937500000001,1.900000000000001,99.931991875
39.3939393939394,0.3900000000000002,0.3900000000000002,0.7800000000000004,0.5850000000000004,0.5362500000000003,2.3887500000000013,1.950000000000001,99.9283375
40.40404040404041,0.4000000000000002,0.4000000000000002,0.8000000000000004,0.6000000000000004,0.5500000000000003,2.5137500000000013,2.000000000000001,99.9245875
41.41414141414142,0.4100000000000002,0.4100000000000002,0.8200000000000004,0.6150000000000004,0.5637500000000003,2.6419375000000014,2.0500000000000007,99.920741875
42.42424242424243,0.4200000000000002,0.4200000000000002,0.8400000000000004,0.6300000000000004,0.5775000000000003,2.7733125000000016,2.1000000000000005,99.916800625
43.43434343434344,0.4300000000000002,0.4300000000000002,0.8600000000000004,0.6450000000000005,0.5912500000000003,2.9078750000000015,2.1500000000000004,99.91276375
44.44444444444445,0.4400000000000002,0.4400000000000002,0.8800000000000004,0.6600000000000005,0.6050000000000003,3.0456250000000016,2.2,99.90863125
45.45454545454546,0.45000000000000023,0.45000000000000023,0.9000000000000005,0.6750000000000005,0.6187500000000004,3.1865625000000013,2.25,99.904403125
46.46464646464647,0.46000000000000024,0.46000000000000024,0.9200000000000005,0.6900000000000005,0.6325000000000004,3.330687500000001,2.3,99.900079375
47.47474747474748,0.47000000000000025,0.47000000000000025,0.9400000000000005,0.7050000000000005,0.6462500000000004,3.4780000000000015,2.3499999999999996,99.89566
48.484848484848484,0.48000000000000026,0.48000000000000026,0.9600000000000005,0.7200000000000005,0.6600000000000004,3.6285000000000016,2.3999999999999995,99.891145
49.494949494949495,0.49000000000000027,0.49000000000000027,0.9800000000000005,0.7350000000000005,0.6737500000000004,3.782187500000002,2.4499999999999993,99.886534375
50.505050505050505,0.5000000000000002,0.5000000000000002,1.0000000000000004,0.7500000000000006,0.6875000000000003,3.9390625000000017,2.499999999999999,99.881828125
51.515151515151516,0.5100000000000002,0.5100000000000002,1.0200000000000005,0.7650000000000006,0.7012500000000004,4.099125000000002,2.549999999999999,99.87702625
52.525252525252526,0.5200000000000002,0.5200000000000002,1.0400000000000005,0.7800000000000006,0.7150000000000004,4.262375000000002,2.5999999999999988,99.87212875
53.535353535353536,0.5300000000000002,0.5300000000000002,1.0600000000000005,0.7950000000000006,0.7287500000000005,4.428812500000002,2.6499999999999986,99.867135625
54.54545454545455,0.5400000000000003,0.5400000000000003,1.0800000000000005,0.8100000000000006,0.7425000000000004,4.598437500000002,2.6999999999999984,99.862046875
55.55555555555556,0.5500000000000003,0.5500000000000003,1.1000000000000005,0.8250000000000006,0.7562500000000004,4.771250000000002,2.7499999999999982,99.8568625
56.56565656565657,0.5600000000000003,0.5600000000000003,1.1200000000000006,0.8400000000000006,0.7700000000000005,4.947250000000002,2.799999999999998,99.8515825
57.57575757575758,0.5700000000000003,0.5700000000000003,1.1400000000000006,0.8550000000000006,0.7837500000000004,5.1264375000000015,2.849999999999998,99.846206875
58.58585858585859,0.5800000000000003,0.5800000000000003,1.1600000000000006,0.8700000000000007,0.7975000000000004,5.308812500000002,2.8999999999999977,99.840735625
59.5959595959596,0.5900000000000003,0.5900000000000003,1.1800000000000006,0.8850000000000007,0.8112500000000005,5.494375000000002,2.9499999999999975,99.83516875
60.60606060606061,0.6000000000000003,0.6000000000000003,1.2000000000000006,0.9000000000000007,0.8250000000000005,5.683125000000001,2.9999999999999973,99.82950625
61.61616161616162,0.6100000000000003,0.6100000000000003,1.2200000000000006,0.9150000000000007,0.8387500000000006,5.875062500000001,3.049999999999997,99.823748125
62.62626262626263,0.6200000000000003,0.6200000000000003,1.2400000000000007,0.9300000000000007,0.8525000000000005,6.070187500000001,3.099999999999997,99.817894375
63.63636363636364,0.6300000000000003,0.6300000000000003,1.2600000000000007,0.9450000000000007,0.8662500000000005,6.268500000000001,3.149999999999997,99.811945
64.64646464646465,0.6400000000000003,0.6400000000000003,1.2800000000000007,0.9600000000000007,0.8800000000000006,6.470000000000001,3.1999999999999966,99.8059
65.65656565656566,0.6500000000000004,0.6500000000000004,1.3000000000000007,0.9750000000000008,0.8937500000000005,6.674687500000001,3.2499999999999964,99.799759375
66.66666666666667,0.6600000000000004,0.6600000000000004,1.3200000000000007,0.9900000000000008,0.9075000000000005,6.882562500000001,3.2999999999999963,99.793523125
67.67676767676768,0.6700000000000004,0.6700000000000004,1.3400000000000007,1.0050000000000008,0.9212500000000006,7.093625,3.349999999999996,99.78719125
68.68686868686869,0.6800000000000004,0.6800000000000004,1.3600000000000008,1.0200000000000007,0.9350000000000005,7.307875,3.399999999999996,99.78076375
69.6969696969697,0.6900000000000004,0.6900000000000004,1.3800000000000008,1.0350000000000006,0.9487500000000005,7.5253125,3.4499999999999957,99.774240625
70.70707070707071,0.7000000000000004,0.7000000000000004,1.4000000000000008,1.0500000000000005,0.9625000000000006,7.745937499999999,3.4999999999999956,99.767621875
71.71717171717172,0.7100000000000004,0.7100000000000004,1.4200000000000008,1.0650000000000004,0.9762500000000005,7.9697499999999994,3.5499999999999954,99.7609075
72.72727272727273,0.7200000000000004,0.7200000000000004,1.4400000000000008,1.0800000000000003,0.9900000000000004,8.19675,3.599999999999995,99.7540975
73.73737373737374,0.7300000000000004,0.7300000000000004,1.4600000000000009,1.0950000000000002,1.0037500000000006,8.4269375,3.649999999999995,99.747191875
74.74747474747475,0.7400000000000004,0.7400000000000004,1.4800000000000009,1.11,1.0175000000000005,8.660312499999998,3.699999999999995,99.740190625
75.75757575757576,0.7500000000000004,0.7500000000000004,1.5000000000000009,1.125,1.0312500000000004,8.896874999999998,3.7499999999999947,99.73309375
76.76767676767678,0.7600000000000005,0.7600000000000005,1.520000000000001,1.14,1.0450000000000004,9.136624999999999,3.7999999999999945,99.72590125
77.77777777777779,0.7700000000000005,0.7700000000000005,1.540000000000001,1.1549999999999998,1.0587500000000003,9.379562499999999,3.8499999999999943,99.718613125
78.7878787878788,0.7800000000000005,0.7800000000000005,1.560000000000001,1.1699999999999997,1.0725000000000005,9.625687499999998,3.899999999999994,99.711229375
79.7979797979798,0.7900000000000005,0.7900000000000005,1.580000000000001,1.1849999999999996,1.0862500000000004,9.874999999999998,3.949999999999994,99.70375
80.80808080808082,0.8000000000000005,0.8000000000000005,1.600000000000001,1.1999999999999995,1.1000000000000003,10.127499999999998,3.999999999999994,99.696175
81.81818181818183,0.8100000000000005,0.8100000000000005,1.620000000000001,1.2149999999999994,1.1137500000000005,10.383187499999996,4.049999999999994,99.688504375
82.82828282828284,0.8200000000000005,0.8200000000000005,1.640000000000001,1.2299999999999993,1.1275000000000004,10.642062499999994,4.099999999999993,99.680738125
83.83838383838385,0.8300000000000005,0.8300000000000005,1.660000000000001,1.2449999999999992,1.1412500000000003,10.904124999999995,4.149999999999993,99.67287625
84.84848484848486,0.8400000000000005,0.8400000000000005,1.680000000000001,1.2599999999999991,1.1550000000000002,11.169374999999995,4.199999999999993,99.66491875
85.85858585858587,0.8500000000000005,0.8500000000000005,1.700000000000001,1.274999999999999,1.1687500000000002,11.437812499999994,4.249999999999993,99.656865625
86.86868686868688,0.8600000000000005,0.8600000000000005,1.720000000000001,1.289999999999999,1.1825000000000003,11.709437499999995,4.299999999999993,99.648716875
87.87878787878789,0.8700000000000006,0.8700000000000006,1.740000000000001,1.3049999999999988,1.1962500000000003,11.984249999999994,4.3499999999999925,99.6404725
88.8888888888889,0.8800000000000006,0.8800000000000006,1.7600000000000011,1.3199999999999987,1.2100000000000002,12.262249999999993,4.399999999999992,99.6321325
89.89898989898991,0.8900000000000006,0.8900000000000006,1.7800000000000011,1.3349999999999986,1.2237500000000003,12.543437499999992,4.449999999999992,99.62369687500001
90.90909090909092,0.9000000000000006,0.9000000000000006,1.8000000000000012,1.3499999999999985,1.2375000000000003,12.827812499999993,4.499999999999992,99.615165625
91.91919191919193,0.9100000000000006,0.9100000000000006,1.8200000000000012,1.3649999999999984,1.2512500000000002,13.115374999999993,4.549999999999992,99.60653875
92.92929292929294,0.9200000000000006,0.9200000000000006,1.8400000000000012,1.3799999999999983,1.2650000000000001,13.406124999999992,4.599999999999992,99.59781625
93.93939393939395,0.9300000000000006,0.9300000000000006,1.8600000000000012,1.3949999999999982,1.27875,13.700062499999992,4.6499999999999915,99.588998125
94.94949494949496,0.9400000000000006,0.9400000000000006,1.8800000000000012,1.4099999999999981,1.2925000000000002,13.997187499999992,4.699999999999991,99.580084375
95.95959595959597,0.9500000000000006,0.9500000000000006,1.9000000000000012,1.424999999999998,1.3062500000000001,14.29749999999999,4.749999999999991,99.571075
96.96969696969697,0.9600000000000006,0.9600000000000006,1.9200000000000013,1.439999999999998,1.32,14.60099999999999,4.799999999999991,99.56197
97.97979797979798,0.9700000000000006,0.9700000000000006,1.9400000000000013,1.4549999999999979,1.3337500000000002,14.90768749999999,4.849999999999991,99.552769375
98.98989898989899,0.9800000000000006,0.9800000000000006,1.9600000000000013,1.4699999999999978,1.3475000000000001,15.21756249999999,4.899999999999991,99.543473125
100.0,0.9900000000000007,0.9900000000000007,1.9800000000000013,1.4849999999999977,1.36125,15.53062499999999,4.94999999999999,99.53408125
